Compound_name,SMILES,Score
TRY-UNI-714-24,Cc1ccncc1NC(=O)Nc1cccc(C#N)c1,0.7080140618388706
PET-SGC-2e9-1,Cc1ccncc1NC(=O)CCNC(=O)c1ccccc1F,0.4668158557268513
DAR-DIA-43a-8,NC(=O)C1CC(Cc2cncs2)=CC1c1cccc(Cl)c1,0.4561582788932363
BEN-VAN-3ef-3,CCOc1cc(N(C)C)c2cc(SC)[nH]c2c1Oc1cc(-c2cnc[nH]2)ccn1,0.3226304765649755
SWA-SYN-595-3,N#CNC(=Nc1ccccc1)Nc1cccnc1,0.49193579188334624
PET-SGC-d0f-1,COC(=O)c1cc(S(N)(=O)=O)ccc1CCC(=O)Nc1cnccc1C,0.6536941722856243
WAR-XCH-b68-16,Cc1cccc(OCC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,0.6294927296340931
WAR-XCH-b68-18,NS(=O)(=O)c1ccc(N2CCC(COc3cccc(F)c3)CC2)cc1,0.5945631711641064
MAK-UNK-095-27,C[NH2+]Cc1cc(-c2ccccc2F)n(Cc2cnc3c(C#N)c[nH]n3c2=O)c1,0.5298624004288021
GAB-REV-4a4-16,CC(=O)NCCc1c[nH]c2c(NCc3nc4ccccc4o3)cc(F)cc12,0.36956330625096034
MIH-UNI-e57-5,NS(=O)(=O)CCc1ccccc1C[NH+]1CCN(C(=O)CCl)CC1,0.5748014995314115
MAK-UNK-516-29,CCNc1ccc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,0.5208579846012332
MAK-UNK-516-4,CCNc1ccc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,0.5208579846012332
WAR-XCH-b68-50,NS(=O)(=O)c1ccc(N2CCC(c3nc4c(-c5ccccc5)cccc4s3)CC2)cc1,0.29442248905273466
RUT-UNI-630-19,COC(C)CN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,0.33919912071708597
RUT-UNI-630-21,CC[NH+](C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,0.38090194068718614
DAN-RED-da4-3,CS(=O)(=O)NCC(C(=O)N1CCCc2ccncc21)c1ccccc1,0.7252866881088088
ÁLV-UNI-7ff-32,Cc1ccc2c(-c3ccnn3C)c(-c3ccc(F)cc3)nn2n1,0.14790593199324933
KIM-UNI-60f-2,Cc1ccncc1N1C(=O)CCNC1=O,0.8716627168945753
FAR-UNI-736-8,COCCn1c(O)c2c(c1O)C1([NH2+]C2Cc2c[nH]c3ccccc23)C(=O)Nc2ccc(Cl)cc21,0.5081187348334201
EMI-TU -a58-1,NC(=[NH2+])c1cccc(N(C(=O)Nc2cccnc2)c2ccccc2)c1,0.3744048134207225
SWA-SYN-40d-1,Oc1ccccc1C[NH+]1CCN(c2nc3ccccc3[nH]2)CC1,0.181441160289013
WAR-XCH-b68-58,Cc1cccc(N(C)C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,0.2491530587744951
ADA-UNI-f8e-7,CS(=O)(=O)NCCOC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,0.22525964084851113
SWA-SYN-40d-3,O=C(Nc1ccccc1)c1cccc2[nH]c(NCc3ccccc3O)nc12,0.5544064217386375
BEN-VAN-d8f-9,CCCc1c[nH]c2c(Oc3cc(-c4cnc[nH]4)ccn3)cc(F)c(Cl)c12,0.46134630743334853
MIH-UNI-339-7,Nc1nc(Cc2cccnc2)c(N2CCN([O-])CC2)cc1CCS(N)(=O)=O,0.43161951867217413
MIC-SGC-657-2,O=C(NC1CC1)N(Cc1cccnc1)C(=O)c1ccccc1,0.4369692696244433
ÁLV-UNI-7ff-2,Cc1ccc2c(-c3ccncc3)c(-c3ccc(F)cc3)nn2n1,0.15502445876751814
AUS-ARG-7cf-17,COC1CC(c2nc(C)c(C)[nH]2)N(S(=O)(=O)c2cccnc2)C1,0.2818057423577869
ÁLV-UNI-7ff-29,Cc1ccc2c(-c3cccc4[nH]ncc34)c(-c3ccc(F)cc3)nn2n1,0.1714494487106034
MUS-SCH-c2f-6,OCc1ccncc1-c1[nH]cnc1CC(O)CCl,0.4245934024764484
DAR-DIA-842-11,Cn1cc(CC(=O)Nc2cccnc2)cn1,0.17601505071028636
PET-SGC-908-1,NS(=O)(=O)c1ccc2c(c1)N(CC[NH+]1CCC(O)CC1)CCC2,0.5518056934099476
JOO-IND-637-4,C=CC(=O)N1CC[NH+](Cc2cccc3ccccc23)CC1,0.49440843309460397
WAR-XCH-b68-55,C[NH+](C1CCCCC1)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,0.34753220983596644
DAN-RED-da4-7,CS(=O)(=O)NCC(C(=O)N1CCCc2ccncc21)c1ccc(F)cc1,0.5540746855731221
DAV-AUT-7eb-1,CC1C(c2ccc3c(c2)C(=O)N=S3(C)=O)OCCC(=O)N1C,0.6919371133793636
ANN-UNI-263-3,N#Cc1ccc(NC(=O)Nc2cccnc2)cc1,0.3758986753265775
GAB-REV-4a4-7,CC(=O)NCCc1c[nH]c2c(Oc3ccc4ncccc4c3)cc(F)cc12,0.3458850861945822
DAN-RED-da4-11,CS(=O)(=O)NCC(C(=O)N1CCCc2ccncc21)c1ccc(Cl)cc1,0.5191419522721058
DAR-DIA-cab-9,COc1cc(C2CN(C(=O)CCl)Cc3ccccc32)c2ccccc2c1,0.6793403607183119
DAR-DIA-23a-10,N#Cc1cncc(NC(=O)Nc2c[nH]c3ncccc23)c1,0.19044367837849874
SAL-INS-cba-8,O=C(Cc1cnc[nH]1)Nc1sc2cc[nH]c2c1CC1CCC(O)CC1,0.19138034999830356
WAR-XCH-b72-44,NS(=O)(=O)c1ccc(N2CCC(CNc3ccc(F)cc3)CC2)cc1,0.5608211993035941
FAR-UNI-736-10,COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2Cl)[NH2+]1,0.4009479228096263
DAR-DIA-cab-1,O=C(CCl)N1Cc2ccccc2C(c2cccc(F)c2)C1,0.83375459402951
DAR-DIA-033-5,O=C(CC1CCCCC1)Nc1cnccc1CCNC(=O)NC1CCCCC1,0.18928038192211294
BEN-VAN-d8f-25,CCc1c[nH]c2c(OC3CCN(C(C)=O)CC3)cc(F)cc12,0.10572493244649118
ÁLV-UNI-7ff-27,Cc1cnc2c(-c3cnc(N)nc3)c(-c3ccc(F)cc3)nn2c1,0.4918995597819657
MAK-UNK-af8-6,Cc1cccc(CC2CCN(C(=O)CCl)CC2)c1,0.3302439457233917
WAR-XCH-b68-39,NS(=O)(=O)c1ccc(N2CCC([NH2+]C3(c4ccccc4)CCCC3)CC2)cc1,0.3241512029227253
DAR-DIA-fc9-12,O=C1C(c2ccccc2)C=CCN1c1cccnc1,0.6426674246369684
ÁLV-UNI-7ff-16,Cc1ccn2c(-c3ccc4c[nH]nc4c3)c(-c3ccc(F)cc3)nc2c1,0.3593681870467865
CHR-SOS-363-6,Cc1ccncc1NC(=O)Nc1cncc(C#N)c1Oc1cccc(S(N)(=O)=O)c1,0.29058277927109505
NIM-UNI-0ea-4,O=C(CCl)c1cccc2c1n(-c1cccnc1)c(=O)n2-c1ccccc1,0.07056031416734389
JOH-MSK-35a-1,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.6664639602490486
ALE-ACE-261-1,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.6664639602490486
CHR-SOS-709-13,O=C(Nc1cccnc1)c1cc(Cl)cc(-c2ccccc2)c1O,0.5748402981147421
RAI-NOV-2f6-4,Cn1cc(C(=O)N2CC(c3ccccc3)C3CCCCC32)cn1,0.6273892184548744
KUS-THE-322-18,CC1CN(C(=O)c2n[nH]c3c2CCC3)CC1[NH2+]Cc1nnsc1Cl,0.15009695227863679
MAK-UNK-516-23,CCNc1ncc(C#N)nc1Cc1ccc2c(c1)C(=O)NC2,0.45021328595019267
ÁLV-UNI-7ff-6,Cc1ccc2c(-c3ccnc4[nH]ccc34)c(-c3ccc(F)cc3)nn2n1,0.19085617642457078
ÁLV-UNI-7ff-14,Cc1ccn2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nc2c1,0.39736624635367485
WAR-XCH-b72-42,NS(=O)(=O)c1ccc(N2CCC(CSc3ccco3)CC2)cc1,0.6405458905504228
FAR-UNI-736-9,N#Cc1cccc(C(=O)NC2C(c3ccc(C(F)(F)F)cc3)CC(O)C2O)c1,0.30597391163769555
ÁLV-UNI-7ff-22,Cc1cnc2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nn2c1,0.4922711159831187
MIH-UNI-339-1,Cc1ccncc1Nc1cccc(N)n1,0.32105368257094113
NIM-UNI-36e-5,CC(=O)c1ccc(C#N)c2[nH]c(=O)n(-c3cccnc3)c12,0.37339084791176075
CHA-MCP-852-1,CC(=O)NCCc1cccc(CC(=O)Nc2cccnc2)c1,0.5449853592728923
ANT-OPE-997-1,CC(=O)NCCC1CCc2ccc3c(c21)CCC3,0.6038997414252603
ANN-UNI-263-7,NC(=O)C1C[NH+](Cc2ccncc2)CC1c1ccsc1,0.48483816122333595
BEN-VAN-d8f-17,CCc1c(F)[nH]c2c(Oc3cc(-c4c[nH]cn4)ccn3)cc(F)cc12,0.12922095671921463
LON-WEI-b8d-37,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,0.36503234292620024
ÁLV-UNI-7ff-5,Cc1ccc2c(-c3cccnc3)c(-c3ccc(F)cc3)nn2n1,0.16727545438212946
DAN-RED-da4-19,CS(=O)(=O)NCC(C(=O)N1CCCc2ccncc21)c1cccs1,0.7624870412125669
MIC-SGC-657-3,O=C(Cc1ccccc1)N(Cc1cccnc1)C(=O)NCC1CC1,0.46071568698290755
JOH-MEM-5e3-8,COc1c(O)cc2[nH]cc(CCNC(C)=O)c2c1O,0.6572110908710292
FRA-BIO-8bf-7,Cc1cc(C(C)(C)C)ccc1OCC(O)Cn1cnccc1=O,0.2857407911289851
FRA-LAB-04e-1,O=C(NCCc1c[nH]c2ccc(F)cc12)NCC1CCCCC1,0.4488758291065768
WAR-XCH-b68-11,Cc1ccccc1C1CC[NH+](CC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)CC1,0.32795126416305553
PET-SGC-83d-1,Cc1ccncc1NC(=O)CCc1cc(S(N)(=O)=O)ccc1Br,0.5752622818073624
GAB-REV-4a4-11,CC(=O)NCCc1c[nH]c2c(Nc3ccc4ncccc4c3)cc(F)cc12,0.48870950722243633
BEN-VAN-d8f-22,CCC(=O)N1CC[NH+](Cc2cc(F)cc3c(CC)c[nH]c23)CC1,0.10184906123633479
BEN-VAN-578-5,Cc1ccncc1-c1ccc(=O)n(-c2cccc(C(=O)Nc3ccco3)c2)c1,0.5634945494919928
WAR-XCH-b72-33,NS(=O)(=O)c1ccc(N2CCC(CSC3CCCCC3)CC2)cc1,0.7471868961311576
WAR-XCH-b68-20,CCOCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,0.42679851907744865
MAK-UNK-095-29,C[NH2+]Cc1cc(-c2ccccc2F)c(S(=O)(=O)c2cccnc2)[nH]1,0.5491584176394163
MAK-UNK-095-22,CCC(=O)OC(C)n1cc(C[NH2+]C)cc1-c1ccccc1F,0.4662148229280029
PET-SGC-d5b-1,Cc1ccncc1NC(=O)CC(CNS(C)(=O)=O)c1ccccc1,0.6102386345246344
WIL-WAB-6ef-1,Cc1ccncc1NC(=O)CC(CNS(C)(=O)=O)c1ccccc1,0.6102386345246344
JOH-MSK-a63-10,C[NH+](C)CCc1c[nH]c2ccccc12,0.4856718895503451
SAN-PRS-3c4-7,Cn1c(O)c(N=NC(N)=O)c2ccccc21,0.45783237639873897
JAN-GHE-641-8,C=CC(=O)N1CC[NH+](Cc2cccc3c(CCNC(=O)CCC[NH+](C)C)c[nH]c23)CC1,0.5435407219658357
MAK-UNK-095-6,C[NH2+]Cc1cc(-c2ccccc2F)n(Cn2ccnc2)c1,0.4050253957330279
MAK-UNK-129-18,Cc1ccncc1NC(=O)c1ncccc1NC(=O)Nc1ccccc1,0.6429605597820662
MIH-UNI-e57-8,[NH3+]Cc1cccc(N2CN(C(=O)CCl)Cc3ccccc32)c1,0.15165244378688125
MUS-SCH-c2f-9,Nc1c(Cl)ccnc1Cc1nc[nH]c1-c1cnccc1CO,0.5158961167921053
LON-WEI-8f4-2,O=C(CCl)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,0.3675056535522746
SAL-INS-cba-6,O=C(Cc1cc2[nH]cc(CCc3[nH]cc[nH+]3)c2s1)Nc1c[nH]cn1,0.3003687205821685
SER-UNI-400-3,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.11406930845587535
HAR-NEW-972-2,[NH3+]CC1CCc2nc(C3CCCN(C(=O)CCl)C3)sc2C1,0.4480384978639578
SAL-INS-316-1,O=C(Nc1ccncn1)Nc1sc2cc(CCc3[nH]cc[nH+]3)[nH]c2c1CC1CCC(O)CC1,0.31422562509029184
DAR-DIA-fb2-8,O=C(CCl)N1CC[NH+](Cc2cc(Cl)cc3ccccc23)CC1,0.5123099883914067
PAU-UNI-198-1,O=C(CCl)N1CC[NH+](Cc2cc(Cl)cc3ccccc23)CC1,0.5123099883914067
AVI-UNI-70b-1,O=C(CCl)N1CC[NH+](Cc2cccc(Cl)c2)CC(c2cc(O)ccc2O)C1,0.5314345720052647
MAK-UNK-0d6-28,CC(C(=O)[O-])c1ccc2c(c1)[nH]c1cnc(Cl)nc12,0.355625766457047
CHR-GRO-51f-2,Cc1nn(-c2ccc(Cl)cc2)c2c1C1(CCCCC1)SCC(=O)N2,0.4708483758713398
MAK-UNK-194-10,c1ccc(CC[NH2+]Cc2ccsc2)cc1,0.3180862795075369
CHR-SOS-709-22,NS(=O)(=O)c1cccc(Oc2cc(Cl)cc(C(=O)Nc3cccnc3)c2)c1,0.35341468939941484
CHR-SOS-363-2,Cc1ccncc1NC(=O)Nc1cncc(C#N)c1,0.36538252415717964
WAR-XCH-b68-49,Cc1cccc(C(C)[NH2+]C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,0.25118279535236004
MAK-UNK-105-13,CC(=O)NCCc1c[nH]c2cc(N3CCN(C(=O)Cc4c[nH]c5ncccc45)CC3)c(F)cc12,0.3292991655538946
WAR-XCH-b72-26,NS(=O)(=O)c1ccc(N2CCC(C[NH+]3CCCC(c4cccc(F)c4)C3)CC2)cc1,0.22042010612291738
WAR-XCH-b68-47,Cc1ccc(C(C)[NH2+]C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)cc1,0.18542435761264423
SEA-TRI-822-1,O=C(CCl)N1CC[NH+](C(c2cccc(Cl)c2)c2ccc(Cl)s2)CC1,0.582675138317491
FRA-BIO-8bf-13,O=C(c1ccccc1)N1CC(C[NH2+]Cc2cnc[nH]2)N2CCC1C2,0.37919496543573183
MIH-UNI-6b9-5,N#Cc1cccc(CNc2ccc(O)cc2)c1,0.5275024723147794
SER-UNI-400-5,OB(O)c1cc(OCc2ccccc2)ccc1F,0.45089112636227596
ANT-OPE-ab3-2,C[NH+](C)CC=CC(=O)NCc1c[nH]c2ccccc12,0.3152008393744349
HAN-NEW-5f5-1,Cc1ncncc1NC(=O)Nc1ccccc1,0.5135338382702448
JAN-GHE-1d9-10,CC(=O)N1CC[NH+](CC=CC(=O)c2ccc(S(N)(=O)=O)cc2)CC1,0.6313260795636246
GAB-REV-70c-21,CC(=O)Nc1ccc(NCC(=O)Nc2cnccc2C)cc1,0.5471425327494412
JAR-IMP-ed4-3,O=C(c1cccc2ccccc12)N1Cc2ccccc2C(c2ccccc2)C1,0.6353444690597873
MAK-UNK-af8-3,Cc1cccc(N(C(=O)NS(C)(=O)=O)c2ccc3c(c2)Cc2ccccc2-3)c1,0.6331068860147385
BAR-COM-4e0-11,O=C(Cc1cncnc1)Nc1cccc(CCCc2ccccc2)c1,0.399772747133467
WAR-XCH-b72-39,CCSCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,0.8052048465468621
KEI-UNI-85a-4,CC(=O)N1CC[NH+](Cc2ccc3cc(C(N)=O)ccc3c2F)CC(c2cccnc2)C1,0.43258218408134325
SIM-SYN-309-1,Cc1ccc(S(=O)(=O)N2CCC(NC(=O)N(C)Cc3cc(C)on3)CC2)cc1,0.63808155925787
MAK-UNK-af8-21,CC[NH2+]C1CC(c2cccc(C[NH+]3CCN(C(=O)CCl)CC3)c2)CC(O)C1OC#N,0.23831413002993226
DAR-DIA-43a-10,NC(=O)C1CC(CC2CC2)=CC1c1cccc(Cl)c1,0.4897025675139491
CHR-SOS-709-4,O=C(Nc1ccccc1Cl)c1cc(Cl)ccc1O,0.24156246503352363
RAI-NOV-a7d-3,CN(C)C(=O)C=CC(=O)N1Cc2ccccc2C(c2cccc(Cl)c2)C1,0.6585329112410768
TOM-OIS-cbf-2,CNS(=O)(=O)Cc1ccc2[nH]cc(CC[NH+](C)C)c2c1,0.6589265537117547
LON-WEI-b8d-34,CNS(=O)(=O)Cc1ccc2[nH]cc(CC[NH+](C)C)c2c1,0.6589265537117547
TRY-UNI-1fd-10,N#Cc1ccnc(CNC(=O)Cc2c[nH]c3ncccc23)c1,0.23875808781969118
VIJ-CYC-1a3-3,CNC(=O)c1ccc(CS(=O)(=O)NCC(F)(F)c2ccc(F)cc2F)cc1,0.3553070521963717
BEN-VAN-d8f-26,CCc1c[nH]c2c(OC3CCN(C(C)=O)CC3)cc(F)c(Cl)c12,0.08479931547547015
NIM-UNI-534-2,O=C(c1ccc(Cn2cc(-c3cccc(Br)c3)c(=O)n(-c3cccnc3)c2=O)cc1)N1CCOCC1,0.48492660049440817
JAR-KUA-672-10,Cc1ccnc(C[NH+]2CCCC3(CCOC3)C2)c1,0.8653965896959444
RAI-NOV-2f6-2,[NH3+]C1CCn2ncc(C(=O)N3CC(c4ccccc4)C4CCCC43)c2C1,0.5904617485718042
MAK-UNK-0d6-29,CC(C(=O)[O-])c1ccc2c(c1)[nH]c1ncc(Cl)nc12,0.36679503108556694
NAU-LAT-42d-5,NS(=O)(=O)c1ccc2c(c1)N(CCC(=O)c1c[nH]c3ncccc13)CCC2,0.2740017666666748
MAK-UNK-c7a-9,[NH3+]CC1OC(C2CCC([NH2+]CCS(=O)(=O)[O-])CC2)Cc2c1ccc(O)c2O,0.3479246079856068
DAR-DIA-23a-15,O=C(Nc1cccnc1)Nc1cncc(Cl)c1,0.3554884630227205
WAR-XCH-b72-18,NS(=O)(=O)c1ccc(N2CCC(C3CCCO3)CC2)cc1,0.5444029134988828
DAV-CRI-1c7-1,O=C(CCl)N1Cc2ccccc2C(c2ccccc2)C1Cc1cccnc1,0.5527132328362365
MAK-UNK-de9-8,C[NH2+]Cc1cc(-c2cc(OC(=O)c3ccc(S(N)(=O)=O)cc3)ccc2F)n(S(=O)(=O)c2cccnc2)c1,0.23013896961624203
DAR-DIA-eac-32,C[NH+](C)Cc1c[nH]c2c(-c3ccccc3)cc(F)cc12,0.5841863347289725
MAK-UNK-f24-9,O=C(NCCNc1cncnc1)C1CCCCC1,0.6128532115618369
DAV-CRI-3fe-1,NS(=O)(=O)C1CCc2ccc(C3CN(C(=O)CCl)Cc4ccccc43)cc2C1,0.4481875872724095
WAR-XCH-b68-63,Cc1ccccc1C(C)[NH+](C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,0.3113471825766169
JOO-IND-637-6,O=C(C(F)Cl)N1CC[NH+](Cc2cccc3ccccc23)CC1,0.7937986940866346
DAR-DIA-23a-8,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,0.2176239331129314
CHR-SOS-6c4-12,Cc1ccncc1NC(=O)NC1(C#Cc2cncnc2)CC1,0.534592856302229
WAR-XCH-b68-41,NS(=O)(=O)c1ccc(N2CCC([NH2+]C3(c4ccsc4)CCCC3)CC2)cc1,0.3361516425694513
ÁLV-UNI-7ff-28,Cc1cnc2c(-c3cc(C)n[nH]3)c(-c3ccc(F)cc3)nn2c1,0.353463176774993
NIM-UNI-0ea-3,N#Cc1ccc(C(=O)CCl)c2c1[nH]c(=O)n2-c1cccnc1,0.30020630970320056
WAR-XCH-b68-4,Cc1ccc(N(C)CC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)cc1,0.47162276389099045
NIM-UNI-7ba-2,Cc1ccccc1Cn1cc(-c2cccnc2)c(NC(=O)CCl)nc1=O,0.4662500510719116
WAR-XCH-b68-30,Cc1ccccc1NC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,0.29715450746611427
WAR-XCH-b72-17,Cc1ccncc1C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,0.5790600189621918
WIL-LEE-23e-8,CC(=O)N1CCN(c2cccc(NC(=O)N3CCOCC3)c2)CC1,0.21437737026377723
BEN-VAN-ed8-9,CCNc1ccc(F)c(Cc2cc(CC)cc(NCC(=O)Nc3cccnc3)c2)n1,0.23774639681196347
WAR-XCH-b68-60,Cc1cccc(C2CCCC2[NH+](C)C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,0.2382328958117676
DR.-DNY-5c7-1,C1=CC2N=C(c3cnc4ccccc4n3)OC2C=C1,0.6115341482542965
MIH-UNI-e57-3,O=C(CCl)N1CC[NH+](Cc2cccc3ccccc23)CC1Cc1cccnc1,0.6366184239604232
MIH-UNI-339-6,Nc1nc(C=C2C=NC3N=CCCC23)c(N2CCN([O-])CC2)cc1CCS(N)(=O)=O,0.4429105634337849
MAT-GIT-dea-2,CC(=O)NCCc1c[nH]c2ccc(C#N)c(Cl)c12,0.8565329788624656
MAK-UNK-516-8,CCCc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,0.44472958713543836
MAK-UNK-516-28,CCCc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,0.44472958713543836
SWA-SYN-d2e-8,O=C(Cn1cccn1)Nc1cccc(N2CCCS2(=O)=O)c1,0.10601545607447382
SWA-SYN-642-8,O=C(Cn1cccn1)Nc1cccc(N2CCCS2(=O)=O)c1,0.10601545607447382
ÁLV-UNI-7ff-7,Cc1ccn2c(-c3ccncc3)c(-c3ccc(F)cc3)nc2c1,0.3240806510082702
MAK-UNK-995-5,C[NH+](CC(N)=[NH2+])Cc1ccc(C#N)nc1,0.21203102318530936
NIR-THE-0d6-5,NS(=O)(=O)c1ccc2ccc(NC3CCN(C(=O)CCl)CC3)cc2c1,0.4103077980217781
MED-COV-428-37,COCCc1ccc(Cl)cc1C[NH+]1CCN(C(=O)CCl)CC1,0.5259180225647068
MIH-UNI-e57-13,Cc1ccncc1NC1C(c2ccccc2)c2ccccc2CN1C(=O)CCl,0.495656142877376
DAN-RED-da4-12,CS(=O)(=O)NCC(C(=O)N1CCOc2ccncc21)c1ccc(Cl)cc1,0.38086618774212494
ÁLV-UNI-7ff-31,Cc1ccc2c(-c3ccc4c[nH]nc4c3)c(-c3ccc(F)cc3)nn2n1,0.4948622827244208
MAK-UNK-af8-11,Cc1cccc(CN2CC[NH+](C(O)C(C)Cl)CC2)c1,0.2728564375825042
SID-ELM-8b3-13,O=C(Nc1ccccc1)Nc1c(Cl)ncc2nc[nH]c12,0.1432501075105795
DAR-DIA-eac-31,C[NH+](C)Cc1c[nH]c2c(N3CCCCCC3)cc(Cl)cc12,0.1404369043628453
SAM-UNK-83e-1,CC(=O)N=CCc1c[nH]c2c(C[NH+]3CCC(O)CC3)cc(F)cc12,0.432844098376349
MAK-UNK-af8-13,Cc1cccc(NCC(=O)NCCCCl)c1,0.4742903055667702
DUN-NEW-f8c-1,NC(=O)C1C[NH+](C2CCOCC2)CC1c1ccccc1,0.5936860185839055
NIR-THE-0d6-1,Cc1cccc(NC2CCN(C(=O)CCl)CC2)c1,0.162358534854642
AVI-UNI-c9b-2,O=C(Cl)N1CC[NH+](Cc2cc(O)ccc2O)CC(c2cc(O)ccc2O)C1,0.3075298885153677
CHR-SOS-363-7,Cc1ccncc1NC(=O)Nc1cncc(C#N)c1Oc1ccccc1,0.3087400631730211
SAL-INS-cba-7,O=C(Cc1cnc[nH]1)Nc1cc2[nH]cc(CCc3[nH]cc[nH+]3)c2s1,0.35897976566424994
WAR-XCH-b68-7,CN(CC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1)c1cccc(Cl)c1,0.30042869562307845
WAR-XCH-b68-42,NS(=O)(=O)c1ccc(N2CCC([NH2+]C3(c4cccs4)CCCC3)CC2)cc1,0.30993969474136407
CHR-SOS-70e-9,NS(=O)(=O)c1cccc(OC2(CC(=O)Nc3cccnc3)CCC2)c1,0.3154428464662843
CHR-SOS-70e-10,NS(=O)(=O)c1cccc(OC2(CC(=O)Nc3cccnc3)CCC2)c1,0.3154428464662843
BEN-VAN-d8f-11,CCc1c[nH]c2c(Oc3cc(-c4cnc[nH]4)ccn3)cc(F)cc12,0.20836980798881696
MAK-UNK-0d6-38,CC(C(=O)[O-])c1cnc2c(c1)[nH]c1ncc(Cl)cc12,0.3771905657053985
MED-COV-428-6,O=C(CCl)N1CC[NH+](C(c2cccc(Cl)c2)c2cccc(Cl)c2)CC1,0.4447587510316809
SWA-SYN-d2e-9,O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,0.3382816416524717
SWA-SYN-642-10,O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,0.3382816416524717
MAK-UNK-095-1,CS(=O)(=O)NCCOc1cc2ccncc2cc1Oc1ccccc1F,0.4099081053353354
WAR-XCH-b72-28,NS(=O)(=O)c1ccc(N2CCC(C[NH+]3CCCC(c4ccccc4)C3)CC2)cc1,0.23820639848770345
GAB-REV-70c-14,Cc1cc(C)c2nc(C(=O)NCC(=O)Nc3cnccc3C)sc2c1,0.5462206980067307
MIH-UNI-e57-10,O=C(CCl)N1Cc2cc(O)ccc2C(c2ccccc2)C1,0.520270569669641
TRY-UNI-1fd-6,N#Cc1cccc(CNC(=O)Cc2c[nH]c3ncccc23)c1,0.26979635842160693
SID-ELM-8b3-4,O=C(CC1CCCCC1)Nc1cccnc1Cl,0.5237694210409234
DAV-CRI-1c7-8,O=C(CCl)N1Cc2ccccc2C(c2ccc(F)cc2)C1Cc1cccnc1,0.5128505214623983
ÁLV-UNI-7ff-30,Cc1ccc2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nn2n1,0.14404912803118805
WAR-XCH-b68-6,Cc1cccc(N(C)CC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,0.33877372534680916
TRY-UNI-1fd-8,N#Cc1ccc(CNC(=O)Cc2c[nH]c3ncccc23)cc1,0.1967630899751034
SIM-SYN-a98-5,O=C(NC1CC1)C1CCN(c2ccccc2)C(=O)N1c1cccnc1,0.5557080986228201
NIM-UNI-7ba-5,O=C(CCl)Nc1nc(=O)n(Cc2ccc(Br)s2)cc1-c1cccnc1,0.2721341088272494
WAR-XCH-b72-7,NS(=O)(=O)c1ccc(N2CCC(c3ccco3)CC2)cc1,0.4218708862988455
PAU-WEI-f73-1,CC(=O)NCCc1c[nH]c2c(C(c3ccc(Br)s3)[NH+]3CCN(C(=O)CCl)CC3)cccc12,0.5494951787562744
GAB-REV-70c-19,Cc1ccncc1NC(=O)CN(C)c1cccc(C#N)c1,0.4751121148537715
MAK-UNK-274-2,CC(C(N)=[NH2+])S(=O)(=O)NCCc1ccccc1,0.6007009832284321
ÁLV-UNI-7ff-42,Cc1cn2c(-c3ccncc3)c(-c3ccc(F)cc3)nc2s1,0.3588454689015927
NIM-UNI-b87-2,COC(=O)C1=C(O)CC(Cc2cccc(Cl)c2)OC1c1cccnc1,0.5833390070243698
MAK-UNK-f24-2,CC(=O)Nc1cnccc1CCCNC(=[NH2+])NC1CCCCC1,0.44335837282302965
